"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","19077","2002-07-13 11:02:24.00","2452468.96","","FLWO-1.5m","FAST","PBe","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2002ap_2002-07-13_11-02-24_FLWO-1.5m_FAST_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","1200","3","","1.29","","","","","3720","7540.5","1.4994113029827","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","19057","2002-08-09 00:00:00.00","2452495.5","","Lick-3m","KAST","Filippenko, Foley, Papenkova, Swift","Unknown","","Y","","","SN2002ap_2002-08-09_00-00-00_Lick-3m_KAST_None.flm","","Object","High","","Air","Angstrom","1","Other","","1200","0","","","","","","","3110","10400","1.9994514536478","Foley et al. 2003","2003PASP..115.1220F","[Data obtained from:Foley, R.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","49397","2002-08-09 00:00:00.00","2452495.5","","Lick-3m","KAST","Alex Filippenko, Ryan Foley, Marina Papenkova, Brandon Swift","Ryan Foley","UCB-SNDB","Y","UCB-SNDB","","SN_2002ap_2002-08-09_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3110","10400","1.9994514536478","","2003PASP..115.1220F","SNR: 18.0864;","WIS_Bot1","2019-01-23 10:48:35"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","19058","2002-10-01 00:00:00.00","2452548.5","","Lick-3m","KAST","Filippenko, Foley","Unknown","","Y","","","SN2002ap_2002-10-01_00-00-00_Lick-3m_KAST_None.flm","","Object","High","","Air","Angstrom","1","Other","","1800","0","","","","","","","3234","10400","1.9994419642857","Foley et al. 2003","2003PASP..115.1220F","[Data obtained from:Foley, R.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","49395","2002-10-01 00:00:00.00","2452548.5","","Lick-3m","KAST","Alex Filippenko, Ryan Foley","Ryan Foley","UCB-SNDB","Y","UCB-SNDB","","SN_2002ap_2002-10-01_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3234","10400","1.9994419642857","","2003PASP..115.1220F","SNR: 8.84831;","WIS_Bot1","2019-01-23 10:48:35"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","19059","2002-10-08 00:00:00.00","2452555.5","","Keck1","LRIS","Filippenko, Chornock","Unknown","","Y","","","SN2002ap_2002-10-08_00-00-00_Keck1_LRIS_None.flm","","Object","High","","Air","Angstrom","1","Other","","600","0","","","","","","","3094.5","9420.5","1.9993678887484","Foley et al. 2003","2003PASP..115.1220F","[Data obtained from:Foley, R.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","49400","2002-10-08 00:00:00.00","2452555.5","","Keck1","LRIS","Alex Filippenko, Ryan Chornock","Ryan Chornock","UCB-SNDB","Y","UCB-SNDB","","SN_2002ap_2002-10-08_00-00-00_Keck1_LRIS_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3094.5","9420.5","1.9993678887484","","2003PASP..115.1220F","SNR: 5.40805;","WIS_Bot1","2019-01-23 10:48:35"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","19060","2002-10-14 00:00:00.00","2452561.5","","SSO-2.3m","DBS","Unknown","Unknown","","Y","","","SN2002ap_2002-10-14_00-00-00_SSO-2.3m_DBS_None.ascii","SN2002ap_2002-10-14_00-00-00_SSO-2.3m_DBS_None.fits","Object","","","Air","Angstrom","1","Other","","2700","0","","1.63","","","","","3500.2918820616","9147.1750380283","1.93452660362","Taubenberger et al 2009","2009MNRAS.397..677T","[Data obtained from:Stefan Taubenberger] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","19078","2002-11-03 07:12:00.00","2452581.8","","MMT","MMT-Blue","TM, JC","Unknown","CfA-Stripped","Y","CfA-Stripped","","SN2002ap_2002-11-03_07-12-00_MMT_MMT-Blue_CfA-Stripped.flm","","Object","","","Air","Angstrom","1","Other","","7200","0","","1.07","","","","","3200","9300","1.9993444772206","Modjaz et al. 2014","2014AJ....147...99M","For additional info see related file and the &lt;a href=http://www.cfa.harvard.edu/supernova/SNarchive.html&gt;CfA SN Data Archive&lt;/a&gt; [Data obtained from:Modjaz, M.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","19061","2002-11-06 00:00:00.00","2452584.5","","Keck2","ESI","Filippenko, Jha, Chornock","Unknown","","Y","","","SN2002ap_2002-11-06_00-00-00_Keck2_ESI_None.flm","","Object","High","","Air","Angstrom","1","Other","","600","0","","","","","","","3921","10199.5","0.49996018474279","Foley et al. 2003","2003PASP..115.1220F","[Data obtained from:Foley, R.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","49401","2002-11-06 00:00:00.00","2452584.5","","Keck2","ESI","Alex Filippenko, Ryan Chornock, Surabh Jha","Ryan Chornock","UCB-SNDB","Y","UCB-SNDB","","SN_2002ap_2002-11-06_00-00-00_Keck2_ESI_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3921","10199.5","0.49996018474279","","2003PASP..115.1220F","SNR: 15.0796;","WIS_Bot1","2019-01-23 10:48:35"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","19062","2003-01-07 00:00:00.00","2452646.5","","Keck1","LRIS","Filippenko, Chornock","Unknown","","Y","","","SN2002ap_2003-01-07_00-00-00_Keck1_LRIS_None.flm","","Object","High","","Air","Angstrom","1","Other","","600","0","","","","","","","3000.5","9430","1.9992226368159","Foley et al. 2003","2003PASP..115.1220F","[Data obtained from:Foley, R.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","49402","2003-01-07 00:00:00.00","2452646.5","","Keck1","LRIS","Alex Filippenko, Ryan Chornock","Ryan Chornock","UCB-SNDB","Y","UCB-SNDB","","SN_2002ap_2003-01-07_00-00-00_Keck1_LRIS_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3000.5","9430","1.9992226368159","","2003PASP..115.1220F","SNR: 7.40916;","WIS_Bot1","2019-01-23 10:48:35"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","19063","2003-02-27 00:00:00.00","2452697.5","","Keck1","LRIS","Filippenko, Chornock","Unknown","","Y","","","SN2002ap_2003-02-27_00-00-00_Keck1_LRIS_None.flm","","Object","High","","Air","Angstrom","1","Other","","700","0","","","","","","","3114.5","9410","1.9992060971737","Foley et al. 2003","2003PASP..115.1220F","[Data obtained from:Foley, R.] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"6334","2002ap","","24.09938","15.75367","SN Ic-BL","0.002108","49403","2003-02-27 00:00:00.00","2452697.5","","Keck1","LRIS","Alex Filippenko, Ryan Chornock","Ryan Chornock","UCB-SNDB","Y","UCB-SNDB","","SN_2002ap_2003-02-27_00-00-00_Keck1_LRIS_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3114.5","9410","1.9992060971737","","2003PASP..115.1220F","SNR: 8.70759;","WIS_Bot1","2019-01-23 10:48:35"
