phase,L,eL
178.79818574996898,9.533304310897356e+41,9.921400774582592e+40
178.79818574996898,9.535940274271806e+41,9.924136264829886e+40
178.79818574996898,8.870005501375711e+41,9.037888961980762e+40
178.79818574996898,9.17748934980647e+41,9.370824224562255e+40
179.73023167502834,9.361200261974709e+41,9.80257550676118e+40
179.73023167502834,9.20432453740837e+41,9.638301781976014e+40
179.73023167502834,9.23824109057044e+41,9.376666974002868e+40
179.73023167502834,9.18732948716522e+41,9.324992510697237e+40
180.8312102400232,9.08299174467414e+41,9.53230158003961e+40
180.8312102400232,8.958348342032799e+41,9.401489507962151e+40
180.8312102400232,8.965106486858397e+41,9.33806663084632e+40
180.8312102400232,8.780802484301796e+41,9.159551165533397e+40
181.42483709229586,9.018787854266305e+41,9.606771904644806e+40
181.42483709229586,8.988559047146927e+41,9.56342022184338e+40
181.42483709229586,8.788801290855532e+41,8.97394798316489e+40
181.42483709229586,8.77262662257913e+41,8.957432576005962e+40
181.42483709229586,9.788804286114544e+41,1.00170410232467e+41
181.42483709229586,8.935721928373373e+41,9.165155989062116e+40
181.42483709229586,9.0934701485678e+41,9.285035057581384e+40
181.42483709229586,8.668214416459906e+41,8.832278557488476e+40
181.42483709229586,9.0934701485678e+41,9.397269705607576e+40
182.80150135001168,9.286823546071458e+41,9.776365755831143e+40
182.80150135001168,9.353671007634445e+41,9.836208536670716e+40
182.80150135001168,9.339629440007617e+41,9.516401518775112e+40
182.80150135001168,9.118631080240646e+41,9.255264726256347e+40
183.72139578328157,9.680817893784886e+41,1.0137248254472276e+41
183.72139578328157,1.0264441344881037e+42,1.074015379312395e+41
183.72139578328157,1.0023534335182969e+42,1.0439066760669221e+41
183.72139578328157,1.1024432554464326e+42,1.1464879672229714e+41
184.89156639995053,9.440780061990515e+41,9.619466628461338e+40
184.89156639995053,9.493096162226539e+41,9.714438139246328e+40
184.89156639995053,9.669585996813527e+41,9.895043028420755e+40
184.89156639995053,9.554498138909253e+41,9.735337058530647e+40
184.89156639995053,9.25140897559514e+41,9.426511297014746e+40
185.6658968000673,9.716419964599409e+41,1.0231465990238743e+41
185.6658968000673,9.7790926960558e+41,1.0426809028821096e+41
186.86372775002383,9.451533052522946e+41,9.717549324759947e+40
186.86372775002383,8.796345060956891e+41,9.114780434743078e+40
186.86372775002383,9.382147523019547e+41,9.670395904353786e+40
186.86372775002383,9.034461207168284e+41,9.501855320080213e+40
187.71064809989184,8.783260752561243e+41,9.411109580626019e+40
187.71064809989184,8.78343921572318e+41,9.411293781831124e+40
191.66930600022897,9.143285006444375e+41,1.1606567113923655e+41
192.77707161026774,7.316220471525177e+41,8.250584700966537e+40
192.77707161026774,7.604175662625837e+41,8.524977000450272e+40
192.77707161026774,7.781812872106263e+41,8.636773709722762e+40
192.77707161026774,8.043489688193944e+41,9.138943409611492e+40
192.77707161026774,7.761247800714668e+41,9.018790679431266e+40
192.77707161026774,7.122313864980564e+41,8.396896334077822e+40
193.57993963074225,7.032954419867064e+41,7.85318395094094e+40
193.57993963074225,7.31721624906198e+41,8.109677950703399e+40
193.57993963074225,7.263118202467681e+41,8.016029240221211e+40
193.57993963074225,7.84212053026111e+41,8.55008157122938e+40
194.78892715003653,7.844150705367062e+41,8.356763849011843e+40
194.78892715003653,7.877459561502707e+41,8.4424827509805955e+40
194.78892715003653,7.821525697433804e+41,8.509233796256491e+40
194.78892715003653,7.850034376037157e+41,8.551479867817239e+40
195.6335943286928,7.31608559474194e+41,8.131402459042093e+40
195.6335943286928,7.497551028857467e+41,8.321281001943985e+40
195.6335943286928,7.40801315804675e+41,8.221905915270481e+40
196.73557818636652,7.805346760893304e+41,8.460131683699366e+40
196.73557818636652,8.424323911452755e+41,9.078979952932749e+40
196.73557818636652,7.690887367580521e+41,8.385195572320742e+40
196.73557818636652,8.535456229755582e+41,9.104184868505117e+40
196.73557818636652,8.597849991199913e+41,9.328309888089954e+40
196.73557818636652,8.330892491068775e+41,8.791634881960585e+40
196.73557818636652,8.330758536953871e+41,8.791489831587726e+40
197.56591617718666,7.566491915707705e+41,8.209185823150872e+40
197.56591617718666,7.56872697328819e+41,8.195757152878005e+40
197.56591617718666,7.472547252910047e+41,8.091609436355407e+40
197.56591617718666,8.212109451113086e+41,8.77828573194729e+40
197.56591617718666,8.422809737427684e+41,9.608720710398522e+40
197.56591617718666,8.16363496849389e+41,8.553036048618736e+40
197.56591617718666,8.163894884906177e+41,8.553309298881996e+40
198.7034683516494,7.147616970927123e+41,7.7622795554310615e+40
198.7034683516494,7.060863577606983e+41,7.668065764446981e+40
198.7034683516494,7.121835461848636e+41,7.749444742066206e+40
198.7034683516494,7.526498637322797e+41,8.163155921631905e+40
198.7034683516494,7.51656036497514e+41,8.4577211743783e+40
198.7034683516494,7.46281106552228e+41,8.415896574336854e+40
199.6604517499994,7.925600002426201e+41,8.323704448105518e+40
199.6604517499994,7.831405723150156e+41,8.224773043649766e+40
199.6604517499994,7.769917087723618e+41,8.142260824730635e+40
199.6604517499994,7.829698481583541e+41,8.163659940862852e+40
200.8039271999816,7.586276456208382e+41,7.975567279761557e+40
200.8039271999816,7.61145352943183e+41,8.019211857770774e+40
200.8039271999816,7.537607394583746e+41,8.063746376646148e+40
201.6262757657282,6.741777577572366e+41,7.387344428249966e+40
201.6262757657282,6.659863917175058e+41,7.319931095871359e+40
201.6262757657282,6.845638357027858e+41,7.51642392361298e+40
201.6262757657282,7.424664756230774e+41,8.05528928227923e+40
201.6262757657282,7.469307971830666e+41,8.243561357158954e+40
201.6262757657282,6.95184792809294e+41,7.892663845588558e+40
201.6262757657282,7.071225826422202e+41,8.028197538478785e+40
201.6262757657282,6.860726415227593e+41,7.806918834511508e+40
202.81660583997146,7.143079900144575e+41,7.449355834091102e+40
202.81660583997146,7.308436967625919e+41,7.610637684483645e+40
202.81660583997146,6.9689360508803804e+41,7.165078875479442e+40
203.6227783500799,6.839826520684947e+41,7.235460075483371e+40
203.6227783500799,6.9109007599918375e+41,7.335463258219829e+40
203.6227783500799,7.093756935753537e+41,7.259155680043646e+40
203.6227783500799,6.887732999382335e+41,7.099345307040381e+40
204.67312880565242,6.088080407997294e+41,6.855437725607307e+40
204.67312880565242,6.059654930959012e+41,6.8335415069967825e+40
204.67312880565242,6.150572631906095e+41,6.925806630193181e+40
204.67312880565242,6.300729935624704e+41,6.749700241145485e+40
204.67312880565242,6.2605699211607054e+41,6.714844240656692e+40
204.67312880565242,6.028695693831824e+41,6.808743926600938e+40
204.67312880565242,6.722058517358818e+41,7.666611515907157e+40
204.67312880565242,6.5425071160110164e+41,7.478978233589342e+40
205.62928794953973,5.8747721742442554e+41,6.639853035780305e+40
205.62928794953973,5.751804654429759e+41,6.4226180498933165e+40
205.62928794953973,5.935699559813229e+41,6.671545507457954e+40
205.62928794953973,6.431809735445754e+41,7.30269926100987e+40
205.62928794953973,6.528975222711071e+41,7.4018584653915745e+40
205.62928794953973,5.7101848650430746e+41,6.497701128630197e+40
205.62928794953973,5.448152304744725e+41,6.130324360034564e+40
205.62928794953973,5.4318207405352976e+41,6.098482429090677e+40
206.74369911383837,5.6972700318005595e+41,6.307636397826035e+40
206.74369911383837,5.6554893184906044e+41,6.267984362561561e+40
206.74369911383837,5.586482174988944e+41,6.184979491244195e+40
206.74369911383837,5.871814477338091e+41,6.445164790656306e+40
206.74369911383837,5.557049849822677e+41,6.227184533754737e+40
206.74369911383837,5.070393051873716e+41,5.963234408998855e+40
206.74369911383837,5.573583962067183e+41,6.523376065671711e+40
206.74369911383837,6.3150444922396786e+41,7.355786188502169e+40
207.62210607896782,5.975216938248059e+41,6.615360626094239e+40
207.62210607896782,5.767117603046811e+41,6.432765246355306e+40
207.62210607896782,5.791227166831932e+41,6.545427830063733e+40
207.62210607896782,6.040901816422527e+41,1.1250233590438902e+41
207.62210607896782,6.842335987514242e+41,7.644968868437486e+40
207.62210607896782,7.76894632968985e+41,1.0572944019777588e+41
207.62210607896782,8.347609434315763e+41,1.0998782579393747e+41
208.7629805999653,7.181607443264365e+41,7.494915428290178e+40
208.7629805999653,7.235045038501969e+41,7.573539856404329e+40
208.7629805999653,7.622129154804328e+41,7.799847478457005e+40
208.7629805999653,7.133067002979316e+41,7.333829343141983e+40
209.66926728568174,7.232750951130281e+41,7.561726794899346e+40
209.66926728568174,7.272327013633379e+41,7.591674798884234e+40
209.66926728568174,7.27486892110141e+41,7.498375233039187e+40
209.66926728568174,7.018190825982895e+41,7.233811198666323e+40
209.66926728568174,7.102727819635844e+41,7.320945428349034e+40
210.63747913544424,5.930384888757541e+41,6.75854050732825e+40
210.63747913544424,5.936897273232162e+41,6.765962321442618e+40
210.63747913544424,6.030893979917732e+41,6.852249574302661e+40
210.63747913544424,7.085229086767496e+41,7.591486749051615e+40
210.63747913544424,7.085090241812857e+41,7.591333866393933e+40
211.61105896672234,6.687671701534245e+41,7.326442508906659e+40
211.61105896672234,6.73172193013901e+41,7.374697900916511e+40
211.61105896672234,7.228116980249157e+41,7.678275348585247e+40
211.61105896672234,6.4837337507316624e+41,6.737242622532858e+40
213.5373052792934,5.6650779435958286e+41,6.367375053798231e+40
213.5373052792934,5.7675105656256715e+41,6.489669990763673e+40
213.5373052792934,5.708106443783946e+41,6.437096295808404e+40
213.5373052792934,6.680136178539876e+41,7.019341864194991e+40
213.5373052792934,6.69505372412433e+41,7.122593843858488e+40
214.67815685276872,5.557775188289789e+41,7.244883223503255e+40
214.67815685276872,6.030570860545753e+41,7.36914340549575e+40
214.67815685276872,5.764996071946879e+41,7.032647314290853e+40
214.67815685276872,5.936601503407303e+41,7.279102947354977e+40
214.67815685276872,5.5852893325494014e+41,6.860064769659263e+40
214.67815685276872,6.0866467273619835e+41,7.301067221769277e+40
214.67815685276872,6.119845904741165e+41,6.5598596987104e+40
214.67815685276872,6.119705176814428e+41,6.559709209111352e+40
215.61895268134927,5.579112392652e+41,7.221140297295059e+40
215.61895268134927,5.6418009775112e+41,7.074587388027068e+40
215.61895268134927,5.144473201697594e+41,6.23331485973824e+40
215.61895268134927,4.688407052228595e+41,5.783218792326353e+40
215.61895268134927,4.8797712432883366e+41,6.097782209031359e+40
219.62853740894934,6.247864658389585e+41,7.208888847241149e+40
219.62853740894934,6.190972854806875e+41,7.177022294052638e+40
219.62853740894934,6.1292125259876684e+41,7.196847016182752e+40
219.62853740894934,5.99125476758407e+41,6.978634770562443e+40
219.62853740894934,5.614337269877199e+41,6.751405848525487e+40
219.62853740894934,5.543219297332488e+41,6.6492140135055765e+40
219.62853740894934,5.8311140036693745e+41,6.94254223087652e+40
219.62853740894934,5.659070677631968e+41,6.7544334908105435e+40
219.62853740894934,5.359705884473209e+41,6.52714612582193e+40
219.62853740894934,5.7245508248046195e+41,6.866725186866204e+40
221.60230285362067,6.383108643734999e+41,7.280033952244314e+40
221.60230285362067,6.460213904610395e+41,7.376423785034124e+40
221.60230285362067,6.339403301999966e+41,7.280408443743177e+40
221.60230285362067,6.623364158911953e+41,7.502763147843956e+40
221.60230285362067,6.143947213722691e+41,7.0669024677013075e+40
221.60230285362067,5.921091824859583e+41,7.009237972473284e+40
221.60230285362067,6.249599116218819e+41,7.177273949643664e+40
221.60230285362067,6.231794361021644e+41,7.145760339297367e+40
221.60230285362067,6.119786272299614e+41,7.028192012440278e+40
221.60230285362067,6.3065673805479415e+41,7.220355779361462e+40
222.64489335487107,5.887628295780679e+41,6.73036239637378e+40
222.64489335487107,6.020510306218993e+41,6.871731600393944e+40
222.64489335487107,5.880329056793801e+41,6.7220183703701965e+40
222.64489335487107,5.803653265286405e+41,6.665133013988676e+40
222.64489335487107,5.8720098849726015e+41,6.7228331913494655e+40
222.64489335487107,6.0490667686409526e+41,6.798072779827599e+40
222.64489335487107,6.031386667729369e+41,6.768272946574631e+40
222.64489335487107,6.1162332678573554e+41,6.921550359350848e+40
222.64489335487107,6.110599816245168e+41,6.915180250169702e+40
222.64489335487107,5.8217333411762105e+41,6.717211535378334e+40
222.64489335487107,6.167147406609904e+41,6.965772378567161e+40
222.64489335487107,6.3406260707468644e+41,7.098730874290854e+40
222.64489335487107,6.254838614192485e+41,6.948684700303319e+40
222.64489335487107,6.037388559954532e+41,6.765268312346658e+40
223.6369485084142,6.024845050249381e+41,7.47023038410064e+40
223.6369485084142,6.20035857147626e+41,7.047459351618465e+40
223.6369485084142,6.205864225101156e+41,7.045723771107284e+40
223.6369485084142,6.199703699548578e+41,7.964166461771552e+40
225.62229654706704,5.305544085554257e+41,6.150569397915709e+40
225.62229654706704,5.1016652724248165e+41,5.914218371763353e+40
225.62229654706704,5.247280245572267e+41,6.06389617849006e+40
225.62229654706704,5.306125858290251e+41,6.131899728783108e+40
225.62229654706704,5.345431771565487e+41,6.167646962387852e+40
225.62229654706704,5.171157648900037e+41,5.985331066155114e+40
225.62229654706704,5.270346605638767e+41,6.109765940369969e+40
225.62229654706704,5.128072699378362e+41,5.973197240664941e+40
225.62229654706704,5.1301978445226206e+41,5.9852170446478295e+40
225.62229654706704,5.028353808535231e+41,5.866399276101483e+40
227.59260388400014,5.0660785835257184e+41,5.694118018232961e+40
227.59260388400014,5.192637766699225e+41,5.817179549723555e+40
227.59260388400014,5.216850219509969e+41,5.844304142592825e+40
227.59260388400014,5.213683959907059e+41,6.715327930523574e+40
227.59260388400014,5.227129550383813e+41,6.031147916792289e+40
228.67105804302818,5.034517402651301e+41,5.652417004467357e+40
228.67105804302818,5.083301477245874e+41,5.726130203594168e+40
228.67105804302818,4.8558832604254885e+41,5.494428863514697e+40
228.67105804302818,4.8670102074261414e+41,5.494703123216438e+40
228.67105804302818,4.958422966721772e+41,5.757262472858952e+40
228.67105804302818,5.295186187191079e+41,5.769969463660421e+40
228.67105804302818,5.232786807149443e+41,5.709526583657816e+40
228.67105804302818,5.2962897335239285e+41,5.824856229823162e+40
228.67105804302818,5.273369247001932e+41,5.799641810226977e+40
228.67105804302818,4.984699869946411e+41,5.796963657268275e+40
228.67105804302818,5.292921013526047e+41,6.240122226790074e+40
228.67105804302818,5.324614562262942e+41,6.262221576808356e+40
228.67105804302818,5.4256335274025986e+41,6.365571645069566e+40
228.67105804302818,5.2237207642092516e+41,6.173608841602011e+40
229.62259668597642,4.7761077332522e+41,5.590002247424905e+40
229.62259668597642,4.777412769214521e+41,5.59152967401781e+40
229.62259668597642,4.829147146208265e+41,5.643016230779524e+40
229.62259668597642,4.712752796211635e+41,5.533657179550518e+40
229.62259668597642,5.0521489901858054e+41,5.866088468793811e+40
229.62259668597642,4.963301417460785e+41,5.772078297142814e+40
229.62259668597642,4.828262588449083e+41,5.651044789605204e+40
229.62259668597642,4.898114552627496e+41,5.705341176961475e+40
229.62259668597642,4.993890800521844e+41,5.816901689688432e+40
229.62259668597642,4.849053959273011e+41,5.657216600027343e+40
230.65356205853269,4.9101732828997926e+41,5.553589156280034e+40
230.65356205853269,4.885628597093829e+41,5.534114051175805e+40
230.65356205853269,4.8445356003671355e+41,5.557001455282654e+40
230.65356205853269,4.852166074166619e+41,5.557167375241893e+40
230.65356205853269,4.769926619724373e+41,5.564901583001288e+40
230.65356205853269,5.2309633137215595e+41,6.049408851737937e+40
230.65356205853269,5.2565686177120106e+41,6.07901714785042e+40
230.65356205853269,5.136053620499604e+41,5.853629011835104e+40
230.65356205853269,5.223225101440547e+41,5.925969754675778e+40
231.57374217861184,4.62540217587825e+41,5.33686499033227e+40
231.57374217861184,4.6819331840621326e+41,5.395761551320279e+40
231.57374217861184,4.812189587975537e+41,5.532935134098234e+40
231.57374217861184,4.725165094009884e+41,5.395304350958568e+40
231.57374217861184,4.769810976638641e+41,5.591623934143467e+40
232.63461549146675,5.084660973929398e+41,5.913213562387642e+40
232.63461549146675,5.0151925877821945e+41,5.832425205950699e+40
232.63461549146675,5.065729344615968e+41,5.881856721210686e+40
232.63461549146675,4.930112079834443e+41,5.751784189717746e+40
232.63461549146675,4.253400355076697e+41,5.026844125912921e+40
233.59584304477903,5.390332876171948e+41,6.200078773344483e+40
233.59584304477903,5.518193962825425e+41,6.337300847935082e+40
233.59584304477903,5.4114720647396914e+41,6.234096242306956e+40
233.59584304477903,5.2510424654969325e+41,6.06824389958673e+40
233.59584304477903,5.513171439940985e+41,6.352930651738725e+40
233.59584304477903,5.474898661744516e+41,6.134783506380911e+40
233.59584304477903,5.474898661744518e+41,6.134794199300263e+40
234.68274309998378,5.648545504967874e+41,6.106707966567141e+40
235.65223258659245,4.744754768658152e+41,5.5893142089832e+40
235.65223258659245,4.53002881695605e+41,5.36253294821341e+40
235.65223258659245,4.4616500204956425e+41,5.298944811573237e+40
235.65223258659245,4.4325260948763655e+41,5.273029266452358e+40
235.65223258659245,3.752634465753669e+41,4.524002518734024e+40
235.65223258659245,5.62984061627296e+41,6.052048322174683e+40
235.65223258659245,5.629859211232625e+41,6.052077672713105e+40
236.65595266449574,5.081831276227367e+41,5.858752565854036e+40
236.65595266449574,5.152828644251095e+41,5.931342231265984e+40
236.65595266449574,4.971596009464079e+41,5.772557792589166e+40
236.65595266449574,4.891599562648233e+41,5.706853023068627e+40
236.65595266449574,5.0106582932977555e+41,5.921802817963629e+40
236.65595266449574,5.500061253751589e+41,6.597444986739542e+40
237.68753209787732,4.506758239171519e+41,5.164512340014252e+40
237.68753209787732,4.488034610488854e+41,5.151010825973367e+40
237.68753209787732,4.242191533646177e+41,5.013597078030592e+40
237.68753209787732,4.380589927402427e+41,5.151964417659226e+40
237.68753209787732,4.5061521475173554e+41,5.405229055375666e+40
237.68753209787732,4.8182651853623454e+41,5.808677619265508e+40
238.6481755697885,4.191760006733276e+41,4.93788718461159e+40
238.6481755697885,4.575872393492226e+41,5.347056406580445e+40
238.6481755697885,4.339128557117987e+41,5.086737233852544e+40
238.6481755697885,4.332946072363751e+41,5.08769273050242e+40
238.6481755697885,4.1498801996897215e+41,4.928666760454129e+40
240.6280715096509,4.424370129951667e+41,5.16175327271059e+40
240.6280715096509,4.364668047933793e+41,5.108449298022823e+40
240.6280715096509,4.392053494958434e+41,5.124050618651416e+40
240.6280715096509,4.447102987200543e+41,5.188274878465968e+40
240.6280715096509,4.400448517005374e+41,5.133844788499891e+40
240.6280715096509,4.137129707457742e+41,5.004322976199694e+40
240.6280715096509,4.248574080793663e+41,5.173989851207187e+40
240.6280715096509,4.2557627247104485e+41,5.062747724015633e+40
240.6280715096509,4.284663300205996e+41,5.05554245669395e+40
240.6280715096509,4.263397412959835e+41,5.030450497695197e+40
240.6280715096509,3.494581776479974e+41,4.0511712628029645e+40
240.6280715096509,3.58257431410051e+41,4.1143626685631727e+40
241.59869438657188,4.230576542968079e+41,5.205061954787572e+40
241.59869438657188,4.095979079160562e+41,5.181258278043911e+40
241.59869438657188,4.304651866197515e+41,5.55184996113267e+40
241.59869438657188,4.3841896867115654e+41,5.776593829693645e+40
241.59869438657188,4.774190495213212e+41,6.279217931307222e+40
241.59869438657188,5.289263556371459e+41,9.769753571573386e+40
245.29029133326063,4.8704322659788186e+41,8.730999867963867e+40
245.29029133326063,4.238063971710404e+41,6.85266923733394e+40
245.29029133326063,5.2139577531003854e+41,6.073236455391547e+40
247.6340537449426,4.7367052707853575e+41,6.224350283178606e+40
247.6340537449426,4.902087600759521e+41,5.765292188930659e+40
247.6340537449426,4.6029684131440985e+41,5.378718990895171e+40
247.6340537449426,4.446630238189241e+41,5.246649825974436e+40
247.6340537449426,4.661550351328129e+41,5.438462894182867e+40
247.6340537449426,4.0373818884190394e+41,4.806919268751527e+40
247.6340537449426,4.3695383918142745e+41,5.376032749252579e+40
247.6340537449426,5.012282719220932e+41,6.104047952904167e+40
247.6340537449426,4.32947822304495e+41,5.299491465558488e+40
247.6340537449426,4.707990301432676e+41,5.82237917084385e+40
248.6142574074329,4.682029139473137e+41,5.462354758702302e+40
248.6142574074329,4.3550097723675394e+41,5.146930329845327e+40
248.6142574074329,4.311433910162579e+41,5.103765854811274e+40
248.6142574074329,4.41934774665676e+41,5.197547069542551e+40
248.6142574074329,4.358448475265403e+41,5.159420501745558e+40
248.6142574074329,3.597015206976355e+41,4.1309471313935036e+40
249.54147438352047,4.383298072392214e+41,5.212318941078257e+40
249.54147438352047,4.179273782635565e+41,5.000634108424944e+40
249.54147438352047,4.357549054545442e+41,5.340682977573715e+40
249.54147438352047,4.3469520215524756e+41,5.260341001416662e+40
249.54147438352047,4.021734914658342e+41,4.72991891981632e+40
249.54147438352047,3.6504152818906955e+41,4.1538598237539133e+40
250.59714367764536,4.108174977535279e+41,4.994536629068138e+40
250.59714367764536,3.8895361964218335e+41,4.704830820127958e+40
250.59714367764536,4.1367193593202564e+41,5.187276673514384e+40
250.59714367764536,3.9628298980496255e+41,4.809688524684555e+40
250.59714367764536,3.935930618794078e+41,4.826000894856261e+40
250.59714367764536,3.350751910420719e+41,3.921752137081882e+40
251.63506141690198,3.788555609794855e+41,6.169046002399863e+40
251.63506141690198,4.366967626660323e+41,6.827596263282403e+40
251.63506141690198,4.0706826988312785e+41,5.838199872424065e+40
251.63506141690198,4.080847316898966e+41,5.758219086131892e+40
251.63506141690198,3.957190409478448e+41,5.404908664684497e+40
251.63506141690198,4.434010437944517e+41,5.037314741955402e+40
251.63506141690198,4.732729960967195e+41,5.233437634720461e+40
251.63506141690198,4.212947206877213e+41,4.856728063054234e+40
251.63506141690198,4.213104463181999e+41,4.856919610954472e+40
252.59644632521668,3.714998887992437e+41,4.501288443837736e+40
252.59644632521668,3.936676089249945e+41,4.706449379973202e+40
252.59644632521668,3.705243936724688e+41,4.466870689175936e+40
252.59644632521668,3.837670630588427e+41,4.603370707055898e+40
252.59644632521668,3.759600507851032e+41,4.524813286531573e+40
252.59644632521668,3.1706059761575024e+41,3.675595146386532e+40
253.5837075014133,3.693589200096481e+41,4.45282027783362e+40
253.5837075014133,3.662988933608354e+41,4.423349609035315e+40
253.5837075014133,3.671786011075877e+41,4.419125408011356e+40
253.5837075014133,3.656294156628813e+41,4.400480408711907e+40
253.5837075014133,3.63046749873395e+41,4.428762341891636e+40
253.5837075014133,3.256433950272398e+41,3.775093124833926e+40
254.57709841587348,3.4569700652695904e+41,4.195726205984366e+40
254.57709841587348,3.56453781376571e+41,4.333606716827926e+40
254.57709841587348,3.644392660894707e+41,4.378829257033551e+40
254.57709841587348,3.555144597398882e+41,4.285917869132516e+40
254.57709841587348,3.534417461424807e+41,4.268089360772442e+40
254.57709841587348,3.167687084540533e+41,3.654929378892793e+40
255.57709947918192,3.665643634093772e+41,5.043004926351535e+40
255.57709947918192,3.4228081285505177e+41,5.053015488326451e+40
255.57709947918192,3.1062080539116445e+41,4.839178225595503e+40
255.57709947918192,3.614687571634645e+41,4.875173765178019e+40
255.57709947918192,3.658427986444965e+41,4.760488928477676e+40
255.57709947918192,3.087040121051676e+41,4.156038793917452e+40
256.58297004514475,3.2743795737852783e+41,4.0217175188600887e+40
256.58297004514475,3.2980872982081748e+41,4.037018917542575e+40
256.58297004514475,3.3548824202624864e+41,4.120594176467996e+40
256.58297004514475,3.660915934580462e+41,4.428288939631635e+40
256.58297004514475,3.3822653790795033e+41,4.125983649867364e+40
256.58297004514475,3.4356866552078663e+41,3.9277481601970924e+40
256.58297004514475,4.050855056661336e+41,4.45292458896254e+40
257.5956012702857,3.606085770085725e+41,4.3546345267124353e+40
257.5956012702857,3.609610227545689e+41,4.351579113311038e+40
257.5956012702857,3.695968776270466e+41,4.433396202182146e+40
257.5956012702857,3.661154518517149e+41,4.391635730855575e+40
257.5956012702857,3.745431132762651e+41,4.485253703781277e+40
257.5956012702857,3.6914250545380335e+41,4.446073334366209e+40
257.5956012702857,4.157514757982778e+41,5.239706629742603e+40
258.62659725011326,5.152549928844159e+41,5.787852924221012e+40
258.62659725011326,5.152358918713812e+41,5.787632428542834e+40
259.6021802155592,4.181668755347917e+41,4.934017553135518e+40
259.6021802155592,4.169046671515742e+41,4.919124555428453e+40
259.6021802155592,4.281107286726711e+41,5.043138150351709e+40
259.6021802155592,4.1509165880980594e+41,4.913749529725649e+40
259.6021802155592,4.279077922358237e+41,5.04895218043008e+40
259.6021802155592,3.3263919049718665e+41,3.931267271380712e+40
260.7197069999141,4.979194189739181e+41,5.450470018838609e+40
260.7197069999141,5.354994932531653e+41,5.771132752198188e+40
260.7197069999141,5.090483852869682e+41,5.353837929017215e+40
263.59928713992446,5.073631543703272e+41,5.844898941185254e+40
263.59928713992446,5.011948832616344e+41,5.782868870867007e+40
263.59928713992446,5.0172724636191666e+41,5.779972443336079e+40
263.59928713992446,4.815504765228013e+41,5.573682379741034e+40
263.59928713992446,4.909083644251866e+41,5.673067219039e+40
263.59928713992446,4.8390003021542324e+41,5.609718191951553e+40
264.5796977391234,4.791347091671771e+41,5.662611786410568e+40
264.5796977391234,4.5557646904296265e+41,5.392998420957541e+40
264.5796977391234,4.2636634012931636e+41,5.131470954741697e+40
264.5796977391234,4.26272522708721e+41,5.087813119169052e+40
264.5796977391234,4.192450644278809e+41,5.012237808748371e+40
264.5796977391234,4.1646594593358686e+41,4.979012366223243e+40
265.5876484117988,3.881096256383002e+41,4.647716308651894e+40
265.5876484117988,3.746207921079195e+41,4.5086948307436e+40
265.5876484117988,3.849178094355556e+41,4.59422030818119e+40
265.5876484117988,3.848675441703051e+41,4.639785076577537e+40
265.5876484117988,3.8561204530168486e+41,4.602506421311459e+40
265.5876484117988,3.954875317300436e+41,4.697066320029319e+40
266.5877718171622,3.763594298841848e+41,4.48464767381094e+40
266.5877718171622,3.7169437935601576e+41,4.43639089752253e+40
266.5877718171622,3.633581182079577e+41,4.373144533849027e+40
266.5877718171622,3.673994358394678e+41,4.407037402459279e+40
266.5877718171622,3.6003347853810056e+41,4.333131309785234e+40
266.5877718171622,3.5623926461815956e+41,4.338345771274749e+40
267.5799631688891,3.1776335682577203e+41,3.9776925547563525e+40
267.5799631688891,3.14351022178872e+41,3.9213300148297334e+40
267.5799631688891,3.300991822819985e+41,4.0683265786485e+40
267.5799631688891,3.2759156963912093e+41,4.0305012768813944e+40
267.5799631688891,3.2565903851448167e+41,4.0067245076133323e+40
267.5799631688891,3.192054398700495e+41,3.9612600533580847e+40
267.5799631688891,3.909751365868602e+41,4.789177929106511e+40
270.59320174508656,2.7860948768577534e+41,3.5679771362178173e+40
270.59320174508656,2.6933468546174863e+41,3.492242938039094e+40
270.59320174508656,2.546986369389653e+41,3.34990455397661e+40
270.59320174508656,3.151708689059678e+41,4.1084355939492743e+40
270.59320174508656,3.1837460065105598e+41,4.1171205837243893e+40
271.5812744212337,2.5960377383608966e+41,3.469953432906621e+40
271.5812744212337,2.4792321587790327e+41,3.374046069365691e+40
271.5812744212337,2.506379851780944e+41,3.386480279933627e+40
271.5812744212337,2.425685686368127e+41,3.4538433465087335e+40
271.5812744212337,2.5005755377430416e+41,3.3725571070414423e+40
272.5809151773962,2.2948001273822897e+41,3.412280772944022e+40
272.5809151773962,2.103055521500863e+41,3.172502795290254e+40
272.5809151773962,2.244109304670198e+41,3.679865897577793e+40
272.5809151773962,2.1492258478883107e+41,3.4446709150132514e+40
272.5809151773962,1.8904577783405398e+41,3.127139796611158e+40
273.5809251157256,2.2461423582711902e+41,3.084549241558687e+40
273.5809251157256,2.1454941618385156e+41,3.054889088674246e+40
273.5809251157256,2.002854554778067e+41,2.867314373380256e+40
273.5809251157256,2.1308187990353292e+41,2.979575638561558e+40
273.5809251157256,2.1954168684834993e+41,3.086617009155106e+40
274.58137730512925,2.1620831250154998e+41,3.1403791824290807e+40
274.58137730512925,1.993215159606969e+41,2.942539194367946e+40
274.58137730512925,2.223055226774654e+41,3.125474789666526e+40
274.58137730512925,1.956487322036351e+41,2.872724412346107e+40
274.58137730512925,2.072520701738808e+41,2.9940080189684764e+40
274.58137730512925,2.204459688899909e+41,3.1162053578737977e+40
