|     name |                                            realimg | flt |         obstime | camera |    exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |               fwhm |                 bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon | xsub | ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 029.fits | rc20220916_05_47_16_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459838.7411579 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  5.679898881871295 |  367.67354218086814 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.407 |      0.039 |  99.99 |     99.99 |  99.99 |     99.99 | 15.847 |     0.049 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 017.fits | rc20220921_07_32_26_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459843.8141928 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  4.481385410531119 |  253.59242763389176 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.579 |      0.043 |  99.99 |     99.99 |  99.99 |     99.99 | 16.019 |     0.052 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 004.fits | rc20221001_07_51_11_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip |  2459853.827216 |      ? |      180.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  3.588288496275175 |   565.0288159660115 |     0.0 |     0 |        0 | 0.0 | 0.0 |   18.65 |      0.044 |  99.99 |     99.99 |  99.99 |     99.99 |  16.09 |     0.053 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 032.fits |    rc20221002_07_59_08_f_a_b_ZTF22aapubuy_i_i.fits |  ip | 2459854.8327341 |      ? |      190.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  4.274038165664067 |  439.13441998537337 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.622 |      0.043 |  99.99 |     99.99 |  99.99 |     99.99 | 16.062 |     0.052 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 014.fits | rc20221005_04_11_04_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459857.6743525 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  5.203384387668475 |  1113.3843909510172 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.434 |      0.041 |  99.99 |     99.99 |  99.99 |     99.99 | 15.874 |     0.051 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 011.fits | rc20221011_04_24_50_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459863.6839203 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 | 4.2612051515090785 |  1834.0904001453923 |     0.0 |     0 |        0 | 0.0 | 0.0 |    18.7 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 |  16.14 |     0.054 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 019.fits | rc20221014_05_22_29_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459866.7239539 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  4.520491276702915 |   413.5653301421853 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.754 |      0.046 |  99.99 |     99.99 |  99.99 |     99.99 | 16.194 |     0.055 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 022.fits | rc20221021_04_53_32_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459873.7038527 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  4.471244780058386 |  275.04571421151087 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.741 |      0.046 |  99.99 |     99.99 |  99.99 |     99.99 | 16.181 |     0.055 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 031.fits | rc20221022_09_31_50_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459874.8971078 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  7.340652435785734 |   325.6899613812633 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.595 |      0.043 |  99.99 |     99.99 |  99.99 |     99.99 | 16.035 |     0.052 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 027.fits | rc20221030_08_42_10_f_a_b_ZTF22aapubuy_i_i.fits.gz |  ip | 2459882.8626235 |      ? |       90.0 |    -64 |  909 |  985 |       0 |      0 |    0 |  5.610402585381907 |   372.4545166247028 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.791 |      0.047 |  99.99 |     99.99 |  99.99 |     99.99 | 16.231 |     0.056 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
