|     name |                                            realimg | flt |         obstime | camera |    exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |               fwhm |                 bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon | xsub | ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 007.fits | rc20220916_05_44_51_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459838.7394851 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  6.322308197428441 |   534.8309815497905 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.405 |      0.039 |  99.99 |     99.99 |  99.99 |     99.99 | 15.845 |     0.049 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 024.fits | rc20220921_07_27_40_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459843.8108892 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  4.724513274781483 |   316.1390507040356 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.609 |      0.044 |  99.99 |     99.99 |  99.99 |     99.99 | 16.049 |     0.053 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 014.fits | rc20221001_07_43_27_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp |  2459853.821845 |      ? |      180.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |                3.9 |   518.1481856545189 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.669 |      0.044 |  99.99 |     99.99 |  99.99 |     99.99 |  16.11 |     0.053 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 001.fits |    rc20221002_07_51_03_f_a_b_ZTF22aapubuy_r_r.fits |  rp | 2459854.8271222 |      ? |      190.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |   4.09506956060576 |  500.87260872634766 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.663 |      0.044 |  99.99 |     99.99 |  99.99 |     99.99 | 16.103 |     0.053 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 005.fits | rc20221005_04_06_18_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459857.6710434 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  4.504354971398852 |  1802.3243349201389 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.656 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 | 16.096 |     0.054 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 011.fits | rc20221011_04_22_27_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459863.6822583 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 | 3.5793558770500913 |  3303.2389117401462 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.728 |      0.046 |  99.99 |     99.99 |  99.99 |     99.99 | 16.168 |     0.055 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 004.fits | rc20221014_05_20_06_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459866.7222962 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  4.286012952385375 |    563.272451793564 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.815 |      0.048 |  99.99 |     99.99 |  99.99 |     99.99 | 16.255 |     0.057 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 028.fits | rc20221021_04_51_09_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459873.7021913 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  4.951994796868492 |  388.87856269475276 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.784 |      0.047 |  99.99 |     99.99 |  99.99 |     99.99 | 16.224 |     0.056 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 017.fits | rc20221022_09_29_25_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459874.8954295 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |                4.5 |    364.256539657517 |     0.0 |     0 |        0 | 0.0 | 0.0 |  18.492 |      0.041 |  99.99 |     99.99 |  99.99 |     99.99 |  15.64 |     0.048 |   88 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 027.fits | rc20221030_08_39_47_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp |  2459882.860961 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  5.383949350594241 |   631.0297541650027 |     0.0 |     0 |        0 | 0.0 | 0.0 |  19.018 |      0.052 |  99.99 |     99.99 |  99.99 |     99.99 | 16.458 |      0.06 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 026.fits | rc20221115_03_45_41_f_a_b_ZTF22aapubuy_r_r.fits.gz |  rp | 2459898.6567247 |      ? |       90.0 |    -64 | 1005 | 1030 |       0 |      0 |    0 |  5.172584425872305 |   762.6043911808582 |     0.0 |     0 |        0 | 0.0 | 0.0 |  19.121 |      0.056 |  99.99 |     99.99 |  99.99 |     99.99 | 16.561 |     0.064 |    0 | 0.9334512203814773 |      0.0 |      ? |  0.0 |  0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
