|     name |                                                      realimg | flt |            obstime | camera |   exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |               fwhm |                bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon |   xsub |   ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 086.fits |              SN2022jli_20221115_053456_SR_150_NM_32_C003.fts |  rp |  2459898.732596759 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.46 |            2421.61 |     0.0 |   294 |        0 | 0.0 | 0.0 |  19.223 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 | 16.666 |     0.051 |    0 | 0.9713868389847341 |      0.0 |      ? | 500.48 | 501.54 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 273.fits |              SN2022jli_20221118_023936_SR_150_NM_32_C001.fts |  rp | 2459901.6109282407 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.45 |            1537.77 |     0.0 |   228 |        0 | 0.0 | 0.0 |  19.294 |      0.047 |  99.99 |     99.99 |  99.99 |     99.99 | 16.737 |     0.053 |    0 | 0.9711009363449425 |      0.0 |      ? | 500.49 | 501.55 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 271.fits |              SN2022jli_20221118_024222_SR_150_NM_32_C002.fts |  rp | 2459901.6127597224 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.46 |            1533.61 |     0.0 |   281 |        0 | 0.0 | 0.0 |  19.268 |      0.046 |  99.99 |     99.99 |  99.99 |     99.99 | 16.711 |     0.052 |    0 | 0.9712215402952047 |      0.0 |      ? | 500.45 | 501.56 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 301.fits |              SN2022jli_20221118_024501_SR_150_NM_32_C003.fts |  rp |  2459901.614608102 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.52 |             1530.7 |     0.0 |   213 |        0 | 0.0 | 0.0 |  19.285 |      0.046 |  99.99 |     99.99 |  99.99 |     99.99 | 16.728 |     0.052 |    0 | 0.9712821794454743 |      0.0 |      ? |  500.5 | 501.55 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 171.fits |              SN2022jli_20221118_052932_SR_150_NM_32_C001.fts |  rp |  2459901.728935648 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.51 |            1450.56 |     0.0 |   373 |        0 | 0.0 | 0.0 |  19.278 |      0.046 |  99.99 |     99.99 |  99.99 |     99.99 | 16.721 |     0.052 |    0 | 0.9711161025032896 |      0.0 |      ? | 500.48 | 501.58 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 261.fits |              SN2022jli_20221118_053218_SR_150_NM_32_C002.fts |  rp |  2459901.730778009 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.99 |            1465.67 |     0.0 |   270 |        0 | 0.0 | 0.0 |  19.225 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 | 16.668 |     0.051 |    0 | 0.9710395626590068 |      0.0 |      ? | 500.48 | 501.52 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 203.fits |              SN2022jli_20221118_053458_SR_150_NM_32_C003.fts |  rp | 2459901.7326203706 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.75 |            1487.89 |     0.0 |   297 |        0 | 0.0 | 0.0 |  19.279 |      0.046 |  99.99 |     99.99 |  99.99 |     99.99 | 16.722 |     0.052 |    0 |  0.970939252222513 |      0.0 |      ? | 500.51 |  501.6 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 008.fits |              SN2022jli_20221121_023916_SR_150_NM_32_C001.fts |  rp | 2459904.6106891204 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.26 |            1769.63 |     0.0 |   379 |        0 | 0.0 | 0.0 |  19.347 |      0.047 |  99.99 |     99.99 |  99.99 |     99.99 |  16.79 |     0.053 |    0 | 0.9714772926246733 |      0.0 |      ? | 500.49 | 501.56 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 037.fits |              SN2022jli_20221121_024201_SR_150_NM_32_C002.fts |  rp |  2459904.612530787 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.21 |            1777.73 |     0.0 |   325 |        0 | 0.0 | 0.0 |  19.363 |      0.048 |  99.99 |     99.99 |  99.99 |     99.99 | 16.806 |     0.054 |    0 | 0.9715045626264892 |      0.0 |      ? | 500.48 | 501.58 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 181.fits |              SN2022jli_20221121_024441_SR_150_NM_32_C003.fts |  rp | 2459904.6143753473 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.14 |            1774.67 |     0.0 |   239 |        0 | 0.0 | 0.0 |  19.335 |      0.047 |  99.99 |     99.99 |  99.99 |     99.99 | 16.778 |     0.053 |    0 | 0.9712971663555187 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 059.fits |              SN2022jli_20221121_052929_SR_150_NM_32_C001.fts |  rp |  2459904.728840741 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.76 |            1633.79 |     0.0 |   281 |        0 | 0.0 | 0.0 |   19.32 |      0.047 |  99.99 |     99.99 |  99.99 |     99.99 | 16.763 |     0.053 |    0 |  0.971193040189818 |      0.0 |      ? | 500.51 | 501.58 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
