|     name |                                         realimg | flt |            obstime | camera |   exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |               fwhm |                 bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon |   xsub |   ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 149.fits | SN2022jli_20221114_030728_SI_150_NM_32_C002.fts |  ip | 2459897.6301990743 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.51 |             3915.51 |     0.0 |   236 |        0 | 0.0 | 0.0 |  18.874 |      0.039 |  99.99 |     99.99 |  99.99 |     99.99 |  16.29 |     0.039 |    0 | 0.9710977790672359 |      0.0 |      ? | 500.55 | 501.61 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 194.fits | SN2022jli_20221114_031007_SI_150_NM_32_C003.fts |  ip |  2459897.632066551 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.31 |             4016.68 |     0.0 |   182 |        0 | 0.0 | 0.0 |   18.89 |       0.04 |  99.99 |     99.99 |  99.99 |     99.99 | 16.306 |      0.04 |    0 | 0.9714798077732517 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 027.fits | SN2022jli_20221115_025730_SI_150_NM_32_C001.fts |  ip | 2459898.6233577547 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.61 |             2269.85 |     0.0 |   268 |        0 | 0.0 | 0.0 |  18.972 |       0.04 |  99.99 |     99.99 |  99.99 |     99.99 | 16.388 |      0.04 |    0 | 0.9713824852689554 |      0.0 |      ? | 500.55 | 501.63 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 269.fits | SN2022jli_20221115_030016_SI_150_NM_32_C002.fts |  ip |  2459898.625206713 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.76 |             2262.56 |     0.0 |   191 |        0 | 0.0 | 0.0 |  18.955 |       0.04 |  99.99 |     99.99 |  99.99 |     99.99 | 16.371 |      0.04 |    0 | 0.9716946835103255 |      0.0 |      ? | 500.53 | 501.68 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 199.fits | SN2022jli_20221115_030312_SI_150_NM_32_C003.fts |  ip |  2459898.627251968 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |                4.1 |             2271.84 |     0.0 |   242 |        0 | 0.0 | 0.0 |  18.974 |      0.041 |  99.99 |     99.99 |  99.99 |     99.99 |  16.39 |     0.041 |    0 | 0.9714981522357734 |      0.0 |      ? | 500.55 | 501.64 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 037.fits | SN2022jli_20221118_024741_SI_150_NM_32_C001.fts |  ip | 2459901.6165505787 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.25 |             2682.94 |     0.0 |   169 |        0 | 0.0 | 0.0 |  18.996 |      0.042 |  99.99 |     99.99 |  99.99 |     99.99 | 16.412 |     0.042 |    0 | 0.9718559374132707 |      0.0 |      ? | 500.51 | 501.59 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 204.fits | SN2022jli_20221118_025027_SI_150_NM_32_C002.fts |  ip |  2459901.618382176 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.26 |             2678.53 |     0.0 |   153 |        0 | 0.0 | 0.0 |  19.012 |      0.042 |  99.99 |     99.99 |  99.99 |     99.99 | 16.428 |     0.042 |    0 | 0.9713575139621302 |      0.0 |      ? | 500.48 | 501.59 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 119.fits | SN2022jli_20221118_025306_SI_150_NM_32_C003.fts |  ip |  2459901.620250463 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.35 |             2689.66 |     0.0 |   170 |        0 | 0.0 | 0.0 |  18.982 |      0.041 |  99.99 |     99.99 |  99.99 |     99.99 | 16.398 |     0.041 |    0 | 0.9709625691511896 |      0.0 |      ? | 500.63 |  501.6 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 009.fits | SN2022jli_20221121_024721_SI_150_NM_32_C001.fts |  ip | 2459904.6163086807 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.15 |             3525.82 |     0.0 |   304 |        0 | 0.0 | 0.0 |  19.067 |      0.042 |  99.99 |     99.99 |  99.99 |     99.99 | 16.483 |     0.042 |    0 | 0.9714059999497744 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 034.fits | SN2022jli_20221121_025007_SI_150_NM_32_C002.fts |  ip | 2459904.6181496526 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.13 |             3535.63 |     0.0 |   242 |        0 | 0.0 | 0.0 |  19.041 |      0.041 |  99.99 |     99.99 |  99.99 |     99.99 | 16.457 |     0.041 |    0 | 0.9718480187565657 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 211.fits | SN2022jli_20221121_025246_SI_150_NM_32_C003.fts |  ip |  2459904.619996412 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.14 |              3518.9 |     0.0 |   198 |        0 | 0.0 | 0.0 |  19.057 |      0.042 |  99.99 |     99.99 |  99.99 |     99.99 | 16.473 |     0.042 |    0 |  0.971241376752095 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 264.fits | SN2022jli_20221121_053729_SI_150_NM_32_C001.fts |  ip | 2459904.7343972223 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.37 |             3116.79 |     0.0 |   232 |        0 | 0.0 | 0.0 |  19.076 |      0.042 |  99.99 |     99.99 |  99.99 |     99.99 | 16.492 |     0.042 |    0 | 0.9713957211011252 |      0.0 |      ? |  500.5 | 501.65 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 184.fits | SN2022jli_20221121_054010_SI_150_NM_32_C002.fts |  ip | 2459904.7362446757 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.34 |             3082.71 |     0.0 |   237 |        0 | 0.0 | 0.0 |  19.102 |      0.043 |  99.99 |     99.99 |  99.99 |     99.99 | 16.518 |     0.043 |    0 | 0.9713582980406971 |      0.0 |      ? | 500.49 | 501.64 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 229.fits | SN2022jli_20221121_054250_SI_150_NM_32_C003.fts |  ip |  2459904.738098495 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |                3.4 |             3131.91 |     0.0 |   191 |        0 | 0.0 | 0.0 |  19.103 |      0.043 |  99.99 |     99.99 |  99.99 |     99.99 | 16.519 |     0.043 |    0 | 0.9713882392778608 |      0.0 |      ? | 500.56 | 501.65 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 002.fits | SN2022jli_20221122_024744_SI_150_NM_32_C001.fts |  ip |  2459905.616523727 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.65 |              2405.5 |     0.0 |   366 |        0 | 0.0 | 0.0 |   19.21 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 | 16.626 |     0.045 |    0 | 0.9713654755792596 |      0.0 |      ? | 500.53 |  501.6 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 185.fits | SN2022jli_20221122_025025_SI_150_NM_32_C002.fts |  ip | 2459905.6183524304 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.71 |             2390.98 |     0.0 |   293 |        0 | 0.0 | 0.0 |  19.139 |      0.044 |  99.99 |     99.99 |  99.99 |     99.99 | 16.555 |     0.044 |    0 | 0.9719291249804605 |      0.0 |      ? | 500.54 | 501.61 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 070.fits | SN2022jli_20221122_025304_SI_150_NM_32_C003.fts |  ip |  2459905.620259028 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.87 |             2382.95 |     0.0 |   309 |        0 | 0.0 | 0.0 |  19.219 |      0.046 |  99.99 |     99.99 |  99.99 |     99.99 | 16.635 |     0.046 |    0 | 0.9712100523301671 |      0.0 |      ? | 500.54 |  501.6 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
