|     name |                                                                realimg | flt |            obstime | camera |   exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |              fwhm |                bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon |   xsub |   ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 137.fits |                        SN2022jli_20221115_024644_SG_150_NM_32_C003.fts |  gp |   2459898.61580463 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              4.13 |             870.98 |     0.0 |   145 |        0 | 0.0 | 0.0 |  19.318 |      0.047 |  99.99 |     99.99 |  99.99 |     99.99 | 16.776 |     0.047 |    0 | 0.9715670683696858 |      0.0 |      ? | 500.54 | 501.48 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 260.fits |                        SN2022jli_20221115_052130_SG_150_NM_32_C001.fts |  gp |  2459898.723276389 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              3.84 |            1369.88 |     0.0 |   169 |        0 | 0.0 | 0.0 |   19.26 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 | 16.718 |     0.045 |    0 | 0.9712106239393767 |      0.0 |      ? | 500.48 |  501.5 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 046.fits |                        SN2022jli_20221115_052408_SG_150_NM_32_C002.fts |  gp | 2459898.7251108796 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              3.98 |            1443.77 |     0.0 |   196 |        0 | 0.0 | 0.0 |  19.218 |      0.044 |  99.99 |     99.99 |  99.99 |     99.99 | 16.676 |     0.044 |    0 | 0.9712741125925174 |      0.0 |      ? | 500.53 |  501.5 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 029.fits |                        SN2022jli_20221115_052648_SG_150_NM_32_C003.fts |  gp |   2459898.72696331 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              3.68 |             1520.7 |     0.0 |   187 |        0 | 0.0 | 0.0 |  19.242 |      0.045 |  99.99 |     99.99 |  99.99 |     99.99 |   16.7 |     0.045 |    0 | 0.9715198527691974 |      0.0 |      ? |  500.5 | 501.51 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 356.fits |                        SN2022jli_20221118_023134_SG_150_NM_32_C001.fts |  gp |  2459901.605276736 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              5.09 |             699.71 |     0.0 |   168 |        0 | 0.0 | 0.0 |  19.387 |      0.049 |  99.99 |     99.99 |  99.99 |     99.99 | 16.845 |     0.049 |    0 | 0.9719225370623489 |      0.0 |      ? | 500.55 | 501.59 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 173.fits |                        SN2022jli_20221118_023415_SG_150_NM_32_C002.fts |  gp |  2459901.607128588 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              5.05 |             699.79 |     0.0 |   140 |        0 | 0.0 | 0.0 |  19.401 |      0.049 |  99.99 |     99.99 |  99.99 |     99.99 | 16.859 |     0.049 |    0 |  0.971431136062281 |      0.0 |      ? | 500.54 |  501.5 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 281.fits |                        SN2022jli_20221118_023654_SG_150_NM_32_C003.fts |  gp | 2459901.6089832177 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              4.78 |             698.89 |     0.0 |   181 |        0 | 0.0 | 0.0 |  19.373 |      0.048 |  99.99 |     99.99 |  99.99 |     99.99 | 16.831 |     0.048 |    0 | 0.9714972546745672 |      0.0 |      ? | 500.51 | 501.51 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 065.fits |                        SN2022jli_20221118_052130_SG_150_NM_32_C001.fts |  gp |  2459901.723281366 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              4.45 |             699.91 |     0.0 |   244 |        0 | 0.0 | 0.0 |  19.344 |      0.047 |  99.99 |     99.99 |  99.99 |     99.99 | 16.802 |     0.047 |    0 | 0.9718693627780594 |      0.0 |      ? | 500.52 | 501.53 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 230.fits |                        SN2022jli_20221118_052410_SG_150_NM_32_C002.fts |  gp | 2459901.7251359955 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              4.52 |             714.56 |     0.0 |   220 |        0 | 0.0 | 0.0 |  19.367 |      0.048 |  99.99 |     99.99 |  99.99 |     99.99 | 16.825 |     0.048 |    0 |  0.971177135943405 |      0.0 |      ? | 500.52 | 501.55 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 184.fits |                        SN2022jli_20221118_052650_SG_150_NM_32_C003.fts |  gp |   2459901.72699213 |      ? |     150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |              3.84 |             711.82 |     0.0 |   204 |        0 | 0.0 | 0.0 |  19.374 |      0.048 |  99.99 |     99.99 |  99.99 |     99.99 | 16.832 |     0.048 |    0 | 0.9715720373087782 |      0.0 |      ? | 500.49 | 501.52 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
