|     name |                                         realimg | flt |            obstime | camera |    exptime | bitpix |   NX |   NY | flt2int | fixbad | rmCR |               fwhm |                bkg | airmass | nstar | template |   x |   y | instmag | instmagerr | relmag | relmagerr | magzpt | magzpterr | calmag | calmagerr | drop |         geotranfac | fwhmconv | convon |   xsub |   ysub | fitsky | magap1 | magerrap1 | mskyap1 | magap2 | magerrap2 | mskyap2 |  mag1 | magerr1 |  mag2 | magerr2 | magfit1 | magerrfit1 | mskyfit1 | magfit2 | magerrfit2 | mskyfit2 | magdiff |
| 108.fits | SN2022jli_20221123_044953_SZ_150_NM_32_C001.fts |  zp | 2459906.7013475695 |      ? |      150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.36 |            3451.55 |     0.0 |    70 |        0 | 0.0 | 0.0 |  18.552 |      0.043 |  99.99 |     99.99 |  99.99 |     99.99 | 15.974 |     0.067 |    0 | 0.9714168244457254 |      0.0 |      ? |  486.5 | 487.64 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 177.fits | SN2022jli_20221123_045235_SZ_150_NM_32_C002.fts |  zp |  2459906.703195833 |      ? |      150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               5.07 |            3449.84 |     0.0 |   114 |        0 | 0.0 | 0.0 |  17.428 |      0.022 |  99.99 |     99.99 |  99.99 |     99.99 |  14.85 |     0.056 |   77 | 0.9716103557286456 |      0.0 |      ? |    0.0 |    0.0 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 215.fits | SN2022jli_20221123_045514_SZ_150_NM_32_C003.fts |  zp |  2459906.705036111 |      ? |      150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.71 |            3414.73 |     0.0 |    82 |        0 | 0.0 | 0.0 |  18.542 |      0.042 |  99.99 |     99.99 |  99.99 |     99.99 | 15.964 |     0.066 |    0 | 0.9712741276864921 |      0.0 |      ? | 486.48 | 487.74 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 134.fits | SN2022jli_20221123_065638_SZ_150_NM_32_C001.fts |  zp | 2459906.7893872685 |      ? |      150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               6.73 |            3691.98 |     0.0 |    61 |        0 | 0.0 | 0.0 |  18.414 |      0.044 |  99.99 |     99.99 |  99.99 |     99.99 | 15.836 |     0.067 |    0 | 0.9689999887944841 |      0.0 |      ? | 486.77 | 487.64 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 105.fits | SN2022jli_20221123_065937_SZ_150_NM_32_C002.fts |  zp | 2459906.7914224537 |      ? |      150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               6.19 |            3646.92 |     0.0 |    67 |        0 | 0.0 | 0.0 |  18.587 |       0.05 |  99.99 |     99.99 |  99.99 |     99.99 | 16.009 |     0.071 |    0 | 0.9707139559988099 |      0.0 |      ? | 486.12 | 487.75 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 244.fits | SN2022jli_20221123_070217_SZ_150_NM_32_C003.fts |  zp | 2459906.7932756944 |      ? |      150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               5.83 |            3598.76 |     0.0 |    63 |        0 | 0.0 | 0.0 |  18.529 |      0.049 |  99.99 |     99.99 |  99.99 |     99.99 | 15.951 |     0.071 |    0 |  0.972026520207802 |      0.0 |      ? | 486.14 | 487.54 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 258.fits | SN2022jli_20221124_023531_SZ_150_NM_32_C001.fts |  zp | 2459907.6080332175 |      ? |      150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.17 |            3631.98 |     0.0 |   103 |        0 | 0.0 | 0.0 |  18.509 |      0.039 |  99.99 |     99.99 |  99.99 |     99.99 | 15.931 |     0.064 |    0 | 0.9708153442665813 |      0.0 |      ? | 486.49 | 487.57 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 243.fits | SN2022jli_20221124_023812_SZ_150_NM_32_C002.fts |  zp | 2459907.6098849536 |      ? |      150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               4.14 |            3616.82 |     0.0 |    90 |        0 | 0.0 | 0.0 |  18.522 |      0.041 |  99.99 |     99.99 |  99.99 |     99.99 | 15.944 |     0.065 |    0 | 0.9712890200078127 |      0.0 |      ? | 486.45 | 487.61 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 266.fits | SN2022jli_20221124_024052_SZ_150_NM_32_C003.fts |  zp |   2459907.61178588 |      ? |      150.0 |    -64 | 1024 | 1024 |       0 |      0 |    0 |               3.99 |            3593.78 |     0.0 |   111 |        0 | 0.0 | 0.0 |   18.51 |      0.039 |  99.99 |     99.99 |  99.99 |     99.99 | 15.932 |     0.064 |    0 | 0.9713893027107156 |      0.0 |      ? | 486.56 | 487.61 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
| 058.fits | SN2022jli_20221124_044239_SZ_150_NM_32_C001.fts |  zp |  2459907.696317014 |      ? |      150.0 |     32 | 1024 | 1024 |       0 |      0 |    0 |               4.17 |            3753.77 |     0.0 |    35 |        0 | 0.0 | 0.0 |  18.141 |       0.08 |  99.99 |     99.99 |  99.99 |     99.99 | 15.563 |     0.095 |    0 | 0.9713107885617428 |      0.0 |      ? | 486.71 | 487.62 |      ? |  99.99 |     99.99 |     0.0 |  99.99 |     99.99 |     0.0 | 99.99 |   99.99 | 99.99 |   99.99 |   99.99 |      99.99 |      0.0 |   99.99 |      99.99 |      0.0 |   99.99 |
