7500.  2.686342E-16
7510.85607910156  2.580740E-16
7521.71215820312  2.458924E-16
7532.56823730469  2.325976E-16
7543.42431640625  2.199188E-16
7554.28039550781  2.089808E-16
7565.13647460938  2.005144E-16
7575.99255371094  1.959802E-16
7586.8486328125  1.991133E-16
7597.70471191406  2.092545E-16
7608.56079101563  2.197317E-16
7619.41687011719  2.281607E-16
7630.27294921875  2.328512E-16
7641.12902832031  2.286146E-16
7651.98510742188  2.143260E-16
7662.84118652344  1.982458E-16
7673.697265625  1.906138E-16
7684.55334472656  1.800108E-16
7695.40942382813  1.731996E-16
7706.26550292969  1.723704E-16
7717.12158203125  1.717070E-16
7727.97766113281  1.717070E-16
7738.83374023437  1.723704E-16
7749.68981933594  1.746961E-16
7760.5458984375  1.770217E-16
7771.40197753906  1.829998E-16
7782.25805664062  1.906403E-16
7793.11413574219  1.951258E-16
7803.97021484375  1.974515E-16
7814.82629394531  2.004406E-16
7825.68237304688  2.020617E-16
7836.53845214844  2.045107E-16
7847.39453125  2.094216E-16
7858.25061035156  2.156865E-16
7869.10668945313  2.313552E-16
7879.96276855469  2.505064E-16
7890.81884765625  2.662812E-16
7901.67492675781  2.744717E-16
7912.53100585938  2.786958E-16
7923.38708496094  2.810264E-16
7934.2431640625  2.821860E-16
7945.09924316406  2.831275E-16
7955.95532226563  2.861704E-16
7966.81140136719  2.926840E-16
7977.66748046875  2.997534E-16
7988.52355957031  3.065225E-16
7999.37963867187  3.123909E-16
8010.23571777344  3.164499E-16
8021.091796875  3.172509E-16
8031.94787597656  3.146570E-16
8042.80395507812  3.097757E-16
8053.66003417969  3.028035E-16
8064.51611328125  2.940559E-16
8075.37219238281  2.836700E-16
8086.22827148438  2.716757E-16
8097.08435058594  2.591060E-16
8107.9404296875  2.469314E-16
8118.79650878906  2.358063E-16
8129.65258789063  2.263311E-16
8140.50866699219  2.201495E-16
8151.36474609375  2.184855E-16
8162.22082519531  2.185735E-16
8173.07690429687  2.191329E-16
8183.93298339844  2.192709E-16
8194.7890625  2.177783E-16
8205.64514160156  2.124819E-16
8216.50122070313  2.028046E-16
8227.35729980469  1.908890E-16
8238.21337890625  1.772288E-16
8249.06945800781  1.623484E-16
8259.92553710938  1.469917E-16
8270.78161621094  1.320765E-16
8281.6376953125  1.179668E-16
8292.49377441406  1.049160E-16
8303.34985351563  9.335304E-17
8314.20593261719  8.363086E-17
8325.06201171875  7.641740E-17
8335.91809082031  7.234786E-17
8346.77416992188  7.057978E-17
8357.63024902344  7.062640E-17
8368.486328125  7.215858E-17
8379.34240722656  7.476691E-17
8390.19848632812  7.778157E-17
8401.05456542969  8.076470E-17
8411.91064453125  8.402676E-17
8422.76672363281  8.749144E-17
8433.62280273438  9.108180E-17
8444.47888183594  9.474064E-17
8455.3349609375  9.841687E-17
8466.19104003906  1.021436E-16
8477.04711914063  1.060092E-16
8487.90319824219  1.100896E-16
8498.75927734375  1.144915E-16
8509.61535644531  1.192121E-16
8520.47143554688  1.241977E-16
8531.32751464844  1.298794E-16
8542.18359375  1.365936E-16
8553.03967285156  1.445423E-16
8563.89575195313  1.539213E-16
8574.75183105469  1.653119E-16
8585.60791015625  1.790363E-16
8596.46398925781  1.939141E-16
8607.32006835937  2.093903E-16
8618.17614746094  2.250125E-16
8629.0322265625  2.401876E-16
8639.88830566406  2.540201E-16
8650.74438476563  2.662347E-16
8661.60046386719  2.772792E-16
8672.45654296875  2.871144E-16
8683.31262207031  2.957317E-16
8694.16870117188  3.031637E-16
8705.02478027344  3.094716E-16
8715.880859375  3.147211E-16
8726.73693847656  3.189901E-16
8737.59301757813  3.223642E-16
8748.44909667969  3.249275E-16
8759.30517578125  3.269207E-16
8770.16125488281  3.285665E-16
8781.01733398438  3.294852E-16
8791.87341308594  3.295096E-16
8802.7294921875  3.285496E-16
8813.58557128906  3.264734E-16
8824.44165039063  3.229730E-16
8835.29772949219  3.179978E-16
8846.15380859375  3.120370E-16
8857.00988769531  3.052757E-16
8867.86596679687  2.978740E-16
8878.72204589844  2.901209E-16
8889.578125  2.824678E-16
8900.43420410156  2.748234E-16
8911.29028320313  2.669570E-16
8922.14636230469  2.588665E-16
8933.00244140625  2.505804E-16
8943.85852050781  2.418028E-16
8954.71459960938  2.321428E-16
8965.57067871094  2.225619E-16
8976.4267578125  2.136763E-16
8987.28283691406  2.058482E-16
8998.13891601563  1.994968E-16
9008.99499511719  1.956609E-16
9019.85107421875  1.948271E-16
9030.70715332031  1.952795E-16
9041.56323242188  1.963589E-16
9052.41931152344  1.975652E-16
9063.275390625  1.980875E-16
9074.13146972656  1.965330E-16
9084.98754882812  1.930248E-16
9095.84362792969  1.887646E-16
9106.69970703125  1.840691E-16
9117.55578613281  1.792577E-16
9128.41186523438  1.748996E-16
9139.26794433594  1.717222E-16
9150.1240234375  1.694968E-16
9160.98010253906  1.680845E-16
9171.83618164063  1.675215E-16
9182.69226074219  1.678129E-16
9193.54833984375  1.689793E-16
9204.40441894531  1.710001E-16
9215.26049804688  1.736550E-16
9226.11657714844  1.767768E-16
9236.97265625  1.801953E-16
9247.82873535156  1.837447E-16
9258.68481445312  1.873009E-16
9269.54089355469  1.906741E-16
9280.39697265625  1.935857E-16
9291.25305175781  1.958484E-16
9302.10913085938  1.973513E-16
9312.96520996094  1.977427E-16
9323.8212890625  1.963841E-16
9334.67736816406  1.939595E-16
9345.53344726563  1.912612E-16
9356.38952636719  1.886817E-16
9367.24560546875  1.865823E-16
9378.10168457032  1.859259E-16
9388.95776367188  1.877246E-16
9399.81384277344  1.904127E-16
9410.669921875  1.932068E-16
9421.52600097656  1.956556E-16
9432.38208007812  1.971547E-16
9443.23815917969  1.963790E-16
9454.09423828125  1.928391E-16
9464.95031738281  1.882998E-16
9475.80639648437  1.833214E-16
9486.66247558594  1.783304E-16
